,PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Num,Side,Group,TotalExpenses
5658,6016_02,Earth,False,TRAPPIST-1e,20.0,False,3.0,0.0,0.0,806.0,0.0,False,G,973,P,6016,809.0
4994,5334_01,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G,867,S,5334,0.0
4727,5044_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,381.0,142.0,0.0,261.0,False,G,826,S,5044,784.0
4993,5333_01,Earth,False,TRAPPIST-1e,48.0,False,456.0,0.0,39.0,0.0,5.0,True,G,862,P,5333,500.0
5418,5786_01,Earth,False,PSO J318.5-22,47.0,False,14.0,3.0,0.0,1720.0,0.0,False,G,928,P,5786,1737.0
5828,6170_01,Earth,False,Undisclosed,33.0,False,0.0,2.0,,0.0,807.0,False,G,998,P,6170,809.0
5432,5808_01,Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,False,G,934,P,5808,0.0
5827,6169_01,Earth,False,TRAPPIST-1e,18.0,True,382.0,10.0,291.0,90.0,9.0,True,G,1000,S,6169,782.0
5394,5758_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,G,934,S,5758,0.0
5683,6030_04,Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,47.0,703.0,4.0,True,G,981,S,6030,754.0
5826,6168_02,Earth,False,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,G,999,S,6168,0.0
5684,6030_05,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,,0.0,0.0,True,G,981,S,6030,0.0
5315,5681_01,Earth,True,TRAPPIST-1e,66.0,False,0.0,0.0,0.0,0.0,0.0,True,G,921,S,5681,0.0
4700,5012_01,Earth,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,G,811,P,5012,0.0
5685,6030_06,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,981,S,6030,0.0
5378,5744_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,37.0,859.0,9.0,1.0,True,G,931,S,5744,906.0
5379,5746_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,,0.0,5381.0,139.0,False,G,932,S,5746,5520.0
5686,6030_07,Earth,False,TRAPPIST-1e,49.0,False,0.0,,0.0,0.0,0.0,True,G,981,S,6030,0.0
5467,5828_01,Earth,False,TRAPPIST-1e,21.0,False,621.0,0.0,0.0,0.0,0.0,False,G,941,P,5828,621.0
4973,5303_05,Earth,False,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,G,857,P,5303,0.0
4972,5303_04,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,G,857,P,5303,0.0
4971,5303_03,Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,G,857,P,5303,0.0
5266,5619_01,Earth,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,G,908,S,5619,0.0
5824,6167_01,Earth,True,PSO J318.5-22,42.0,False,0.0,0.0,0.0,0.0,0.0,True,G,998,S,6167,0.0
5313,5679_03,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,G,920,S,5679,0.0
5837,6175_03,Earth,False,TRAPPIST-1e,27.0,False,12.0,0.0,0.0,873.0,0.0,False,G,1000,P,6175,885.0
5836,6175_02,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1000,P,6175,0.0
5667,6020_06,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,False,G,974,P,6020,0.0
5820,6158_01,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,True,G,996,S,6158,0.0
4781,5104_01,Earth,False,Undisclosed,31.0,False,25.0,712.0,0.0,16.0,0.0,True,G,833,S,5104,753.0
5794,6137_03,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,G,994,S,6137,0.0
5277,5629_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,,0.0,0.0,0.0,True,G,901,P,5629,0.0
4760,5083_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,False,G,820,P,5083,0.0
4778,5097_02,Earth,False,TRAPPIST-1e,25.0,False,0.0,181.0,671.0,0.0,0.0,True,G,823,P,5097,852.0
5268,5623_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,G,898,P,5623,0.0
4777,5097_01,Earth,True,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,True,G,823,P,5097,0.0
5332,5700_01,Earth,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,G,924,S,5700,0.0
5276,5628_01,Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False,G,900,P,5628,0.0
5795,6137_04,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,G,994,S,6137,0.0
4768,5090_01,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,G,821,P,5090,0.0
5280,5639_01,Earth,False,TRAPPIST-1e,22.0,False,19.0,9.0,0.0,0.0,594.0,True,G,913,S,5639,622.0
5478,5843_01,Earth,True,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,True,G,947,S,5843,0.0
5475,5840_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,False,G,946,P,5840,0.0
4773,5090_06,Earth,False,Undisclosed,11.0,False,0.0,0.0,0.0,0.0,0.0,True,G,821,P,5090,0.0
4771,5090_04,Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,G,821,P,5090,0.0
5797,6137_06,Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,True,G,994,S,6137,0.0
4769,5090_02,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,G,821,P,5090,0.0
5471,5835_01,Earth,True,PSO J318.5-22,52.0,False,0.0,0.0,0.0,0.0,0.0,True,G,946,S,5835,0.0
5796,6137_05,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,G,994,S,6137,0.0
5682,6030_03,Earth,False,TRAPPIST-1e,13.0,False,852.0,147.0,7.0,0.0,1.0,True,G,981,S,6030,1007.0
5275,5627_01,Earth,False,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,False,G,899,P,5627,0.0
5249,5601_05,Earth,True,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,G,904,S,5601,0.0
4881,5206_01,Earth,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,G,841,P,5206,0.0
5835,6175_01,Earth,False,TRAPPIST-1e,18.0,False,628.0,0.0,0.0,31.0,150.0,False,G,1000,P,6175,809.0
4880,5205_03,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,G,845,S,5205,0.0
4879,5205_02,Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,G,845,S,5205,0.0
4755,5072_02,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,False,G,817,P,5072,0.0
5834,6174_03,Earth,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,False,G,999,P,6174,0.0
5335,5704_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,,0.0,0.0,True,G,913,P,5704,0.0
5833,6174_02,Earth,True,PSO J318.5-22,4.0,False,0.0,0.0,0.0,0.0,0.0,True,G,999,P,6174,0.0
4707,5018_01,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,G,812,P,5018,0.0
5274,5626_01,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G,911,S,5626,0.0
5487,5855_02,Earth,False,PSO J318.5-22,41.0,False,0.0,0.0,687.0,0.0,65.0,True,G,949,P,5855,752.0
4746,5063_01,Earth,False,TRAPPIST-1e,18.0,False,,794.0,16.0,0.0,0.0,True,G,830,S,5063,810.0
5812,6149_01,Earth,True,TRAPPIST-1e,15.0,False,1682.0,103.0,0.0,0.0,3.0,True,G,995,S,6149,1788.0
4711,5023_01,Earth,False,55 Cancri e,36.0,False,0.0,0.0,0.0,474.0,12.0,False,G,813,P,5023,486.0
5334,5702_01,Earth,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,G,912,P,5702,0.0
5446,5812_06,Earth,True,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,G,943,S,5812,0.0
4758,5076_01,Earth,False,TRAPPIST-1e,13.0,False,0.0,0.0,60.0,1.0,5147.0,False,G,818,P,5076,5208.0
4734,5057_01,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G,816,P,5057,0.0
5491,5858_01,Earth,False,55 Cancri e,22.0,False,483.0,0.0,0.0,304.0,21.0,True,G,948,S,5858,808.0
5496,5861_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,1774.0,0.0,17.0,13.0,True,G,949,S,5861,1804.0
5256,5609_01,Earth,False,TRAPPIST-1e,23.0,False,765.0,5.0,0.0,0.0,0.0,False,G,897,P,5609,770.0
5421,5791_01,Earth,False,Undisclosed,46.0,False,183.0,7.0,637.0,182.0,5.0,True,G,941,S,5791,1014.0
5411,5779_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,706.0,0.0,,0.0,True,G,938,S,5779,706.0
5681,6030_02,Earth,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,True,G,981,S,6030,0.0
5298,5653_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,False,G,903,P,5653,0.0
5338,5706_02,Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,,True,G,926,S,5706,0.0
4870,5196_01,Earth,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,G,839,P,5196,0.0
5641,5998_01,Earth,False,TRAPPIST-1e,30.0,False,477.0,0.0,8.0,0.0,323.0,True,G,977,S,5998,808.0
5758,6103_01,Earth,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,True,G,990,P,6103,0.0
5296,5651_01,Earth,False,PSO J318.5-22,26.0,False,807.0,0.0,0.0,0.0,40.0,True,G,915,S,5651,847.0
5642,5999_01,Earth,False,TRAPPIST-1e,32.0,False,0.0,104.0,2.0,0.0,801.0,True,G,968,P,5999,907.0
4871,5196_02,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,G,839,P,5196,0.0
5645,6001_01,Earth,True,TRAPPIST-1e,50.0,True,0.0,0.0,0.0,0.0,0.0,False,G,969,P,6001,0.0
5742,6091_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,G,988,P,6091,0.0
5646,6003_01,Earth,False,TRAPPIST-1e,36.0,False,9.0,247.0,0.0,482.0,16.0,False,G,970,P,6003,754.0
4876,5202_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,G,840,P,5202,0.0
5295,5650_01,Earth,False,TRAPPIST-1e,24.0,False,56.0,22.0,285.0,1453.0,0.0,False,G,902,P,5650,1816.0
5745,6092_02,Earth,True,PSO J318.5-22,7.0,False,0.0,0.0,0.0,0.0,0.0,True,G,991,S,6092,0.0
5444,5812_04,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,G,943,S,5812,0.0
5311,5679_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True,G,920,S,5679,0.0
5746,6092_03,Earth,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,G,991,S,6092,0.0
5026,5368_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,55.0,2288.0,1.0,False,G,870,S,5368,2344.0
5466,5827_01,Earth,False,TRAPPIST-1e,53.0,False,0.0,68.0,0.0,920.0,4.0,True,G,945,S,5827,992.0
4858,5184_01,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,837,P,5184,0.0
5445,5812_05,Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,G,943,S,5812,0.0
5344,5713_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,29.0,317.0,434.0,45.0,True,G,915,P,5713,825.0
5302,5661_02,Earth,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,False,G,905,P,5661,0.0
5303,5662_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,G,916,S,5662,0.0
5066,5414_05,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,True,G,872,P,5414,0.0
4905,5227_01,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,G,849,S,5227,0.0
4862,5188_01,Earth,False,TRAPPIST-1e,34.0,False,0.0,160.0,0.0,611.0,44.0,False,G,838,P,5188,815.0
5462,5823_01,Earth,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,G,944,S,5823,0.0
4904,5226_01,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,True,G,848,S,5226,0.0
4863,5188_02,Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,G,838,P,5188,0.0
5366,5732_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,53.0,2.0,754.0,False,G,921,P,5732,809.0
4913,5240_01,Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,G,853,S,5240,0.0
5367,5733_01,Earth,False,55 Cancri e,34.0,False,0.0,1745.0,6.0,5.0,37.0,True,G,922,P,5733,1793.0
5336,5705_01,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,G,925,S,5705,0.0
5463,5824_01,Earth,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,G,940,P,5824,0.0
5437,5810_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,G,935,P,5810,0.0
5307,5671_01,Earth,False,TRAPPIST-1e,13.0,False,56.0,1706.0,15.0,0.0,23.0,False,G,907,P,5671,1800.0
5306,5667_01,Earth,False,55 Cancri e,21.0,False,0.0,496.0,0.0,3867.0,30.0,False,G,906,P,5667,4393.0
5354,5719_02,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,False,G,918,P,5719,0.0
5688,6032_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G,982,S,6032,0.0
4970,5303_02,Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,True,G,857,P,5303,0.0
5353,5719_01,Earth,False,TRAPPIST-1e,70.0,False,390.0,0.0,0.0,0.0,518.0,True,G,918,P,5719,908.0
5352,5718_01,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,G,927,S,5718,0.0
5351,5717_01,Earth,False,TRAPPIST-1e,59.0,False,0.0,664.0,0.0,144.0,141.0,True,G,917,P,5717,949.0
4864,5188_03,Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,False,G,838,P,5188,0.0
4911,5238_01,Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,False,G,845,P,5238,0.0
5312,5679_02,Earth,True,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,G,920,S,5679,0.0
5345,5714_01,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,False,G,916,P,5714,0.0
5632,5987_01,Earth,False,TRAPPIST-1e,29.0,False,0.0,5.0,6.0,0.0,,True,G,973,S,5987,11.0
5635,5990_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G,974,S,5990,0.0
5637,5992_01,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,True,G,975,S,5992,0.0
5400,5767_01,Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,True,G,936,S,5767,0.0
5430,5804_01,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,False,G,933,P,5804,0.0
5014,5355_02,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,,0.0,0.0,True,G,865,P,5355,0.0
5405,5771_01,Earth,False,TRAPPIST-1e,47.0,False,0.0,868.0,0.0,4.0,,True,G,937,S,5771,872.0
4854,5180_01,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,,0.0,True,G,835,P,5180,0.0
4856,5182_01,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,G,836,P,5182,0.0
4850,5175_01,Earth,False,TRAPPIST-1e,21.0,False,582.0,0.0,0.0,148.0,53.0,False,G,834,P,5175,783.0
4857,5182_02,Earth,False,TRAPPIST-1e,25.0,False,322.0,0.0,81.0,3.0,298.0,True,G,836,P,5182,704.0
4785,5109_01,Earth,False,PSO J318.5-22,47.0,False,83.0,1.0,0.0,654.0,3.0,True,G,835,S,5109,741.0
4784,5108_01,Earth,True,PSO J318.5-22,17.0,False,,0.0,0.0,0.0,0.0,True,G,825,P,5108,0.0
5461,5822_01,Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,G,939,P,5822,0.0
4783,5106_01,Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,G,834,S,5106,0.0
5825,6168_01,Earth,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,True,G,999,S,6168,0.0
4717,5035_01,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,G,825,S,5035,0.0
5410,5778_01,Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,907.0,False,G,926,P,5778,907.0
4718,5036_01,Earth,True,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,False,G,814,P,5036,0.0
4719,5036_02,Earth,False,TRAPPIST-1e,24.0,False,5.0,1.0,7.0,0.0,895.0,False,G,814,P,5036,908.0
5680,6030_01,Earth,False,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,True,G,981,S,6030,0.0
5650,6007_01,Earth,True,Undisclosed,44.0,False,0.0,0.0,,0.0,0.0,True,G,971,P,6007,0.0
5042,5390_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,G,872,S,5390,0.0
5320,5685_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,G,910,P,5685,0.0
5346,5714_02,Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,G,916,P,5714,0.0
5331,5698_02,Earth,False,TRAPPIST-1e,26.0,False,178.0,0.0,3.0,0.0,704.0,True,G,923,S,5698,885.0
5347,5714_03,Earth,False,TRAPPIST-1e,0.0,True,0.0,0.0,0.0,0.0,0.0,True,G,916,P,5714,0.0
5348,5714_04,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,G,916,P,5714,0.0
5349,5714_05,Earth,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,True,G,916,P,5714,0.0
5329,5696_01,Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,True,G,911,P,5696,0.0
5652,6010_01,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G,979,S,6010,0.0
5328,5695_01,Earth,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,G,922,S,5695,0.0
5640,5995_01,Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,True,G,967,P,5995,0.0
5043,5390_02,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,True,G,872,S,5390,0.0
5447,5813_01,Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,G,936,P,5813,0.0
5062,5414_01,Earth,False,PSO J318.5-22,16.0,False,481.0,0.0,166.0,0.0,122.0,False,G,872,P,5414,769.0
5061,5413_01,Earth,False,TRAPPIST-1e,16.0,False,3.0,595.0,0.0,9.0,321.0,True,G,871,P,5413,928.0
5060,5412_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,806.0,0.0,2.0,0.0,True,G,870,P,5412,808.0
5608,5969_01,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,972,S,5969,0.0
5455,5816_01,Earth,False,TRAPPIST-1e,31.0,False,1.0,0.0,7.0,0.0,387.0,True,G,937,P,5816,395.0
5610,5969_03,Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,G,972,S,5969,0.0
5755,6099_01,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,G,992,S,6099,0.0
5052,5401_01,Earth,False,TRAPPIST-1e,44.0,False,0.0,0.0,5.0,30.0,777.0,False,G,869,P,5401,812.0
5457,5818_01,Earth,False,Undisclosed,21.0,False,3553.0,5.0,0.0,0.0,2.0,False,G,938,P,5818,3560.0
5039,5388_01,Earth,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,,0.0,True,G,871,S,5388,0.0
4754,5072_01,Earth,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,False,G,817,P,5072,0.0
1653,1753_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,G,272,S,1753,0.0
5704,6040_01,Earth,False,TRAPPIST-1e,16.0,False,805.0,4.0,0.0,0.0,0.0,True,G,984,S,6040,809.0
3784,4040_01,Earth,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,,0.0,False,G,663,P,4040,0.0
6456,6816_03,Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1108,P,6816,0.0
6455,6816_02,Earth,False,TRAPPIST-1e,28.0,True,944.0,0.0,0.0,0.0,75.0,False,G,1108,P,6816,1019.0
6454,6816_01,Earth,True,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1108,P,6816,0.0
6445,6806_01,Earth,False,TRAPPIST-1e,39.0,False,14.0,583.0,310.0,0.0,0.0,True,G,1104,S,6806,907.0
3793,4046_01,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,True,G,664,P,4046,0.0
3794,4047_01,Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,G,666,S,4047,0.0
3797,4053_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,G,668,S,4053,0.0
6425,6784_02,Earth,False,TRAPPIST-1e,49.0,False,0.0,366.0,0.0,0.0,401.0,True,G,1102,S,6784,767.0
3849,4125_01,Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,,0.0,0.0,True,G,677,P,4125,0.0
6414,6775_01,Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1101,S,6775,0.0
6412,6774_02,Earth,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1100,P,6774,0.0
6411,6774_01,Earth,True,TRAPPIST-1e,45.0,False,0.0,0.0,,0.0,0.0,True,G,1100,P,6774,0.0
6409,6766_03,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1098,P,6766,0.0
3857,4132_01,Earth,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,False,G,678,P,4132,0.0
6408,6766_02,Earth,True,TRAPPIST-1e,0.0,True,0.0,0.0,0.0,0.0,0.0,True,G,1098,P,6766,0.0
6407,6766_01,Earth,False,PSO J318.5-22,16.0,False,399.0,0.0,3.0,0.0,137.0,False,G,1098,P,6766,539.0
3862,4141_01,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,False,G,679,P,4141,0.0
6403,6763_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,97.0,725.0,26.0,104.0,True,G,1097,P,6763,952.0
3782,4038_01,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,False,G,664,S,4038,0.0
3848,4120_01,Earth,True,PSO J318.5-22,,False,0.0,0.0,0.0,0.0,0.0,False,G,680,S,4120,0.0
3781,4037_01,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,True,G,663,S,4037,0.0
6441,6800_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1105,P,6800,0.0
6321,6680_01,Earth,False,TRAPPIST-1e,36.0,False,,361.0,512.0,34.0,0.0,True,G,1082,P,6680,907.0
3947,4213_01,Earth,False,PSO J318.5-22,23.0,False,4.0,157.0,142.0,,196.0,False,G,691,S,4213,499.0
3924,4186_01,Earth,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,G,685,S,4186,0.0
6337,6707_01,Earth,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1091,S,6707,0.0
3926,4189_01,Earth,False,55 Cancri e,17.0,False,558.0,0.0,3.0,0.0,1226.0,False,G,686,S,4189,1787.0
6347,6718_01,Earth,False,TRAPPIST-1e,37.0,False,18.0,238.0,0.0,528.0,0.0,False,G,1088,P,6718,784.0
3929,4196_01,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,G,688,S,4196,0.0
3932,4197_03,Earth,False,TRAPPIST-1e,19.0,False,1620.0,0.0,4.0,0.0,82.0,False,G,689,S,4197,1706.0
6344,6709_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,,True,G,1092,S,6709,0.0
3935,4204_01,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G,691,P,4204,0.0
3936,4204_02,Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,G,691,P,4204,0.0
3937,4204_03,Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,G,691,P,4204,0.0
3780,4036_01,Earth,False,TRAPPIST-1e,22.0,False,7.0,61.0,110.0,708.0,0.0,False,G,662,S,4036,886.0
3804,4063_01,Earth,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,G,670,S,4063,0.0
3806,4065_01,Earth,False,TRAPPIST-1e,25.0,False,1339.0,1.0,360.0,0.0,0.0,False,G,665,P,4065,1700.0
6438,6796_01,Earth,False,TRAPPIST-1e,31.0,False,470.0,0.0,0.0,182.0,52.0,False,G,1104,P,6796,704.0
6434,6788_01,Earth,False,TRAPPIST-1e,56.0,False,2.0,736.0,0.0,71.0,0.0,False,G,1103,P,6788,809.0
3813,4072_01,Earth,True,TRAPPIST-1e,60.0,False,0.0,0.0,,0.0,0.0,True,G,671,S,4072,0.0
